Wavelength0,Intensity0,Wavelength1,Intensity1,Wavelength2,Intensity2,Wavelength3,Intensity3,Wavelength4,Intensity4,Wavelength5,Intensity5,Wavelength6,Intensity6,Wavelength7,Intensity7,Wavelength8,Intensity8,Wavelength9,Intensity9,Wavelength10,Intensity10,Wavelength11,Intensity11,Wavelength12,Intensity12,Wavelength13,Intensity13,Wavelength14,Intensity14,Wavelength15,Intensity15,Wavelength16,Intensity16,Wavelength17,Intensity17,Wavelength18,Intensity18,Wavelength19,Intensity19,Wavelength20,Intensity20,Wavelength21,Intensity21,Wavelength22,Intensity22,Wavelength23,Intensity23,Wavelength24,Intensity24,Wavelength25,Intensity25,Wavelength26,Intensity26,Wavelength27,Intensity27,Wavelength28,Intensity28,Wavelength29,Intensity29
1431.0,-81.608,1431.0,-81.715,1431.0,-82.199,1431.0,-84.053,1431.0,-83.817,1431.0,-83.304,1431.0,-78.916,1431.0,-81.206,1431.0,-80.82,1431.0,-86.528,1431.0,-81.557,1431.0,-80.495,1431.0,-84.252,1431.0,-80.244,1431.0,-80.334,1431.0,-82.116,1431.0,-83.667,1431.0,-83.434,1431.0,-81.227,1431.0,-81.466,1431.0,-80.141,1431.0,-81.587,1431.0,-86.126,1431.0,-79.005,1431.0,-81.862,1431.0,-84.238,1431.0,-81.25,1431.0,-80.056,1431.0,-83.979,1431.0,-85.274
1431.15,-87.775,1431.15,-84.278,1431.15,-79.031,1431.15,-210.0,1431.15,-81.679,1431.15,-210.0,1431.15,-84.126,1431.15,-81.499,1431.15,-83.441,1431.15,-80.118,1431.15,-82.175,1431.15,-86.523,1431.15,-84.354,1431.15,-89.276,1431.15,-210.0,1431.15,-210.0,1431.15,-81.489,1431.15,-83.193,1431.15,-80.163,1431.15,-80.164,1431.15,-84.158,1431.15,-83.993,1431.15,-79.997,1431.15,-81.397,1431.15,-81.907,1431.15,-81.07,1431.15,-82.645,1431.15,-92.704,1431.15,-85.274,1431.15,-82.201
1431.3,-81.258,1431.3,-80.618,1431.3,-81.844,1431.3,-81.078,1431.3,-85.507,1431.3,-210.0,1431.3,-83.471,1431.3,-82.192,1431.3,-83.764,1431.3,-82.963,1431.3,-87.532,1431.3,-80.017,1431.3,-82.054,1431.3,-82.692,1431.3,-81.954,1431.3,-82.521,1431.3,-88.124,1431.3,-81.356,1431.3,-84.329,1431.3,-92.434,1431.3,-81.548,1431.3,-80.737,1431.3,-79.378,1431.3,-80.698,1431.3,-81.317,1431.3,-83.142,1431.3,-79.821,1431.3,-84.079,1431.3,-83.329,1431.3,-82.109
1431.45,-81.565,1431.45,-84.531,1431.45,-81.699,1431.45,-84.217,1431.45,-81.405,1431.45,-210.0,1431.45,-80.865,1431.45,-83.975,1431.45,-82.895,1431.45,-92.459,1431.45,-80.792,1431.45,-81.704,1431.45,-84.553,1431.45,-81.14,1431.45,-89.602,1431.45,-81.22,1431.45,-81.297,1431.45,-83.256,1431.45,-80.272,1431.45,-84.797,1431.45,-83.622,1431.45,-83.061,1431.45,-80.762,1431.45,-84.651,1431.45,-81.856,1431.45,-81.481,1431.45,-80.886,1431.45,-79.433,1431.45,-81.66,1431.45,-86.791
1431.6,-84.759,1431.6,-80.625,1431.6,-82.96,1431.6,-86.649,1431.6,-81.736,1431.6,-67.654,1431.6,-83.172,1431.6,-85.662,1431.6,-85.703,1431.6,-81.952,1431.6,-88.645,1431.6,-210.0,1431.6,-86.18,1431.6,-80.648,1431.6,-79.983,1431.6,-81.724,1431.6,-82.915,1431.6,-84.758,1431.6,-83.838,1431.6,-80.929,1431.6,-82.117,1431.6,-81.648,1431.6,-87.019,1431.6,-81.345,1431.6,-83.023,1431.6,-82.429,1431.6,-81.222,1431.6,-91.471,1431.6,-83.267,1431.6,-82.544
1431.75,-79.605,1431.75,-86.8,1431.75,-80.538,1431.75,-82.211,1431.75,-84.331,1431.75,-70.83,1431.75,-80.465,1431.75,-82.669,1431.75,-84.462,1431.75,-87.244,1431.75,-79.976,1431.75,-81.784,1431.75,-84.55,1431.75,-86.382,1431.75,-81.358,1431.75,-84.151,1431.75,-82.026,1431.75,-83.574,1431.75,-83.858,1431.75,-81.854,1431.75,-90.005,1431.75,-85.511,1431.75,-79.915,1431.75,-83.792,1431.75,-84.613,1431.75,-80.917,1431.75,-83.527,1431.75,-85.098,1431.75,-80.479,1431.75,-81.376
1431.9,-84.338,1431.9,-79.656,1431.9,-80.23,1431.9,-90.727,1431.9,-82.547,1431.9,-210.0,1431.9,-84.167,1431.9,-81.57,1431.9,-81.803,1431.9,-81.462,1431.9,-82.498,1431.9,-79.539,1431.9,-80.572,1431.9,-82.435,1431.9,-83.124,1431.9,-81.281,1431.9,-83.105,1431.9,-80.196,1431.9,-83.314,1431.9,-85.239,1431.9,-85.207,1431.9,-82.318,1431.9,-85.651,1431.9,-81.626,1431.9,-80.571,1431.9,-85.257,1431.9,-80.692,1431.9,-89.883,1431.9,-82.786,1431.9,-83.705
1432.05,-86.034,1432.05,-86.523,1432.05,-80.142,1432.05,-82.215,1432.05,-210.0,1432.05,-210.0,1432.05,-80.673,1432.05,-81.981,1432.05,-210.0,1432.05,-92.605,1432.05,-84.707,1432.05,-86.516,1432.05,-81.757,1432.05,-82.02,1432.05,-82.161,1432.05,-86.09,1432.05,-84.351,1432.05,-83.786,1432.05,-80.836,1432.05,-81.05,1432.05,-84.029,1432.05,-82.095,1432.05,-81.89,1432.05,-81.11,1432.05,-84.16,1432.05,-80.049,1432.05,-83.369,1432.05,-80.718,1432.05,-80.317,1432.05,-81.775
1432.2,-83.608,1432.2,-83.657,1432.2,-83.683,1432.2,-86.246,1432.2,-80.318,1432.2,-68.86,1432.2,-84.489,1432.2,-83.214,1432.2,-89.773,1432.2,-83.833,1432.2,-82.789,1432.2,-81.676,1432.2,-80.162,1432.2,-84.057,1432.2,-80.834,1432.2,-80.984,1432.2,-81.631,1432.2,-84.55,1432.2,-80.764,1432.2,-82.797,1432.2,-82.369,1432.2,-81.171,1432.2,-94.568,1432.2,-81.33,1432.2,-82.317,1432.2,-84.142,1432.2,-82.214,1432.2,-79.165,1432.2,-83.802,1432.2,-82.324
1432.35,-87.2,1432.35,-80.169,1432.35,-79.473,1432.35,-81.183,1432.35,-87.156,1432.35,-210.0,1432.35,-80.617,1432.35,-83.4,1432.35,-81.28,1432.35,-81.933,1432.35,-80.567,1432.35,-80.871,1432.35,-89.313,1432.35,-78.686,1432.35,-85.125,1432.35,-79.875,1432.35,-82.248,1432.35,-82.548,1432.35,-81.726,1432.35,-85.291,1432.35,-83.376,1432.35,-87.112,1432.35,-81.087,1432.35,-80.479,1432.35,-78.873,1432.35,-80.71,1432.35,-79.184,1432.35,-80.33,1432.35,-81.757,1432.35,-82.344
1432.5,-82.883,1432.5,-87.119,1432.5,-83.524,1432.5,-87.192,1432.5,-82.871,1432.5,-81.795,1432.5,-81.081,1432.5,-81.25,1432.5,-110.548,1432.5,-86.559,1432.5,-80.895,1432.5,-79.284,1432.5,-82.629,1432.5,-83.139,1432.5,-87.429,1432.5,-92.722,1432.5,-88.303,1432.5,-81.206,1432.5,-82.25,1432.5,-81.661,1432.5,-83.054,1432.5,-81.722,1432.5,-79.477,1432.5,-85.358,1432.5,-89.207,1432.5,-83.009,1432.5,-81.779,1432.5,-86.457,1432.5,-80.618,1432.5,-82.844
1432.65,-87.03,1432.65,-80.425,1432.65,-84.403,1432.65,-81.931,1432.65,-83.431,1432.65,-71.396,1432.65,-94.326,1432.65,-86.61,1432.65,-82.853,1432.65,-81.441,1432.65,-82.338,1432.65,-79.64,1432.65,-81.618,1432.65,-84.152,1432.65,-81.924,1432.65,-80.504,1432.65,-82.049,1432.65,-88.574,1432.65,-210.0,1432.65,-82.789,1432.65,-85.171,1432.65,-105.703,1432.65,-86.082,1432.65,-80.172,1432.65,-79.586,1432.65,-86.688,1432.65,-79.781,1432.65,-83.898,1432.65,-88.277,1432.65,-82.624
1432.8,-81.653,1432.8,-89.459,1432.8,-80.697,1432.8,-84.504,1432.8,-81.412,1432.8,-70.468,1432.8,-82.428,1432.8,-85.098,1432.8,-83.251,1432.8,-83.355,1432.8,-81.896,1432.8,-91.689,1432.8,-80.731,1432.8,-81.035,1432.8,-85.274,1432.8,-81.418,1432.8,-82.594,1432.8,-81.088,1432.8,-81.939,1432.8,-82.14,1432.8,-81.872,1432.8,-84.504,1432.8,-83.596,1432.8,-83.125,1432.8,-79.357,1432.8,-81.282,1432.8,-86.596,1432.8,-80.909,1432.8,-90.493,1432.8,-81.815
1432.95,-85.554,1432.95,-80.58,1432.95,-79.689,1432.95,-81.091,1432.95,-81.95,1432.95,-81.313,1432.95,-90.441,1432.95,-79.739,1432.95,-82.243,1432.95,-82.847,1432.95,-83.03,1432.95,-82.674,1432.95,-210.0,1432.95,-87.973,1432.95,-81.768,1432.95,-210.0,1432.95,-85.132,1432.95,-81.615,1432.95,-80.967,1432.95,-81.002,1432.95,-83.435,1432.95,-84.666,1432.95,-80.57,1432.95,-85.895,1432.95,-88.609,1432.95,-80.419,1432.95,-78.683,1432.95,-81.077,1432.95,-80.888,1432.95,-81.23
1433.1,-82.197,1433.1,-84.108,1433.1,-82.322,1433.1,-85.087,1433.1,-89.115,1433.1,-75.326,1433.1,-80.336,1433.1,-85.663,1433.1,-86.185,1433.1,-84.954,1433.1,-83.311,1433.1,-80.563,1433.1,-78.899,1433.1,-81.236,1433.1,-210.0,1433.1,-82.85,1433.1,-83.464,1433.1,-82.727,1433.1,-79.912,1433.1,-81.939,1433.1,-82.308,1433.1,-79.907,1433.1,-80.656,1433.1,-79.889,1433.1,-81.595,1433.1,-82.469,1433.1,-79.69,1433.1,-80.439,1433.1,-80.242,1433.1,-88.671
1433.25,-83.639,1433.25,-82.338,1433.25,-82.626,1433.25,-81.727,1433.25,-82.943,1433.25,-210.0,1433.25,-89.204,1433.25,-84.71,1433.25,-83.503,1433.25,-85.313,1433.25,-81.229,1433.25,-83.347,1433.25,-80.572,1433.25,-84.854,1433.25,-78.626,1433.25,-83.387,1433.25,-84.156,1433.25,-84.258,1433.25,-88.805,1433.25,-80.365,1433.25,-84.405,1433.25,-84.392,1433.25,-84.696,1433.25,-82.11,1433.25,-81.25,1433.25,-82.274,1433.25,-84.371,1433.25,-80.447,1433.25,-82.706,1433.25,-82.995
1433.4,-85.554,1433.4,-80.747,1433.4,-86.214,1433.4,-89.272,1433.4,-91.601,1433.4,-210.0,1433.4,-84.076,1433.4,-83.16,1433.4,-83.453,1433.4,-79.75,1433.4,-88.818,1433.4,-80.068,1433.4,-81.295,1433.4,-80.8,1433.4,-80.763,1433.4,-82.032,1433.4,-84.753,1433.4,-86.701,1433.4,-81.603,1433.4,-81.823,1433.4,-81.708,1433.4,-83.51,1433.4,-83.438,1433.4,-80.949,1433.4,-80.13,1433.4,-81.291,1433.4,-82.413,1433.4,-83.205,1433.4,-78.342,1433.4,-81.287
1433.55,-81.725,1433.55,-84.971,1433.55,-81.188,1433.55,-210.0,1433.55,-80.759,1433.55,-69.243,1433.55,-81.721,1433.55,-83.791,1433.55,-81.619,1433.55,-84.345,1433.55,-86.485,1433.55,-80.604,1433.55,-81.672,1433.55,-210.0,1433.55,-84.438,1433.55,-82.445,1433.55,-82.874,1433.55,-80.098,1433.55,-83.769,1433.55,-88.348,1433.55,-81.589,1433.55,-85.316,1433.55,-80.401,1433.55,-78.987,1433.55,-210.0,1433.55,-83.087,1433.55,-80.305,1433.55,-81.056,1433.55,-82.572,1433.55,-86.496
1433.7,-83.56,1433.7,-82.748,1433.7,-81.242,1433.7,-84.419,1433.7,-83.876,1433.7,-210.0,1433.7,-80.764,1433.7,-81.815,1433.7,-85.817,1433.7,-97.821,1433.7,-81.642,1433.7,-81.481,1433.7,-83.835,1433.7,-82.066,1433.7,-83.128,1433.7,-82.148,1433.7,-82.078,1433.7,-84.119,1433.7,-79.076,1433.7,-85.027,1433.7,-81.216,1433.7,-80.012,1433.7,-83.527,1433.7,-83.406,1433.7,-78.322,1433.7,-83.115,1433.7,-81.417,1433.7,-82.821,1433.7,-84.26,1433.7,-79.813
1433.85,-83.922,1433.85,-83.925,1433.85,-80.087,1433.85,-81.627,1433.85,-82.396,1433.85,-210.0,1433.85,-83.236,1433.85,-81.382,1433.85,-86.372,1433.85,-84.781,1433.85,-85.034,1433.85,-83.319,1433.85,-80.013,1433.85,-83.184,1433.85,-82.668,1433.85,-80.778,1433.85,-81.09,1433.85,-81.664,1433.85,-84.16,1433.85,-80.016,1433.85,-81.587,1433.85,-80.034,1433.85,-83.675,1433.85,-80.552,1433.85,-82.567,1433.85,-83.865,1433.85,-79.375,1433.85,-81.848,1433.85,-82.554,1433.85,-83.057
1434.0,-80.746,1434.0,-85.848,1434.0,-82.682,1434.0,-94.64,1434.0,-79.616,1434.0,-68.408,1434.0,-82.304,1434.0,-80.521,1434.0,-85.8,1434.0,-81.61,1434.0,-82.645,1434.0,-80.422,1434.0,-81.764,1434.0,-82.871,1434.0,-89.442,1434.0,-81.066,1434.0,-83.341,1434.0,-79.374,1434.0,-80.053,1434.0,-80.821,1434.0,-83.272,1434.0,-82.46,1434.0,-81.302,1434.0,-81.119,1434.0,-79.649,1434.0,-82.997,1434.0,-83.027,1434.0,-84.084,1434.0,-80.287,1434.0,-81.227
1434.15,-85.662,1434.15,-81.219,1434.15,-80.727,1434.15,-80.912,1434.15,-82.571,1434.15,-77.465,1434.15,-84.838,1434.15,-82.843,1434.15,-92.013,1434.15,-89.729,1434.15,-83.864,1434.15,-82.386,1434.15,-80.54,1434.15,-81.32,1434.15,-80.091,1434.15,-81.803,1434.15,-82.668,1434.15,-82.639,1434.15,-80.943,1434.15,-80.278,1434.15,-81.861,1434.15,-86.773,1434.15,-81.341,1434.15,-83.201,1434.15,-82.172,1434.15,-80.815,1434.15,-79.409,1434.15,-86.534,1434.15,-81.978,1434.15,-79.954
1434.3,-81.646,1434.3,-87.592,1434.3,-79.898,1434.3,-81.934,1434.3,-82.843,1434.3,-72.412,1434.3,-80.036,1434.3,-87.913,1434.3,-82.828,1434.3,-81.605,1434.3,-81.28,1434.3,-84.889,1434.3,-83.464,1434.3,-85.466,1434.3,-84.018,1434.3,-210.0,1434.3,-87.203,1434.3,-79.894,1434.3,-82.016,1434.3,-87.756,1434.3,-85.016,1434.3,-83.534,1434.3,-84.307,1434.3,-80.645,1434.3,-81.928,1434.3,-210.0,1434.3,-82.917,1434.3,-85.077,1434.3,-81.763,1434.3,-83.214
1434.45,-81.727,1434.45,-80.462,1434.45,-82.788,1434.45,-90.678,1434.45,-210.0,1434.45,-210.0,1434.45,-82.575,1434.45,-86.261,1434.45,-82.787,1434.45,-85.272,1434.45,-81.684,1434.45,-81.097,1434.45,-83.847,1434.45,-210.0,1434.45,-83.098,1434.45,-81.436,1434.45,-82.944,1434.45,-89.271,1434.45,-83.557,1434.45,-83.181,1434.45,-82.395,1434.45,-80.061,1434.45,-78.845,1434.45,-94.787,1434.45,-85.284,1434.45,-81.796,1434.45,-81.934,1434.45,-79.507,1434.45,-79.555,1434.45,-80.174
1434.6,-80.69,1434.6,-82.933,1434.6,-85.653,1434.6,-83.231,1434.6,-210.0,1434.6,-210.0,1434.6,-210.0,1434.6,-82.418,1434.6,-83.849,1434.6,-84.541,1434.6,-85.384,1434.6,-83.196,1434.6,-84.374,1434.6,-81.673,1434.6,-92.532,1434.6,-81.556,1434.6,-82.351,1434.6,-81.401,1434.6,-81.337,1434.6,-81.246,1434.6,-81.075,1434.6,-86.258,1434.6,-82.911,1434.6,-81.56,1434.6,-82.379,1434.6,-81.526,1434.6,-83.17,1434.6,-81.163,1434.6,-83.36,1434.6,-81.135
1434.75,-81.738,1434.75,-80.758,1434.75,-80.486,1434.75,-84.896,1434.75,-81.637,1434.75,-69.132,1434.75,-79.131,1434.75,-81.412,1434.75,-99.168,1434.75,-85.542,1434.75,-83.384,1434.75,-80.321,1434.75,-80.485,1434.75,-82.747,1434.75,-81.643,1434.75,-85.917,1434.75,-79.345,1434.75,-86.059,1434.75,-82.121,1434.75,-87.538,1434.75,-82.138,1434.75,-82.245,1434.75,-81.64,1434.75,-79.812,1434.75,-82.154,1434.75,-84.178,1434.75,-79.512,1434.75,-83.44,1434.75,-80.242,1434.75,-81.759
1434.9,-82.824,1434.9,-90.312,1434.9,-85.259,1434.9,-81.759,1434.9,-86.423,1434.9,-210.0,1434.9,-80.435,1434.9,-85.106,1434.9,-82.571,1434.9,-87.392,1434.9,-82.065,1434.9,-83.717,1434.9,-84.3,1434.9,-81.198,1434.9,-85.55,1434.9,-81.751,1434.9,-84.182,1434.9,-81.37,1434.9,-83.123,1434.9,-81.452,1434.9,-92.728,1434.9,-79.517,1434.9,-79.48,1434.9,-84.214,1434.9,-79.139,1434.9,-83.429,1434.9,-85.481,1434.9,-82.957,1434.9,-78.972,1434.9,-80.153
1435.05,-84.155,1435.05,-80.847,1435.05,-85.009,1435.05,-83.957,1435.05,-82.066,1435.05,-76.467,1435.05,-85.846,1435.05,-84.227,1435.05,-82.979,1435.05,-81.085,1435.05,-85.365,1435.05,-80.156,1435.05,-82.795,1435.05,-87.415,1435.05,-85.658,1435.05,-80.857,1435.05,-86.425,1435.05,-81.74,1435.05,-84.897,1435.05,-82.181,1435.05,-79.169,1435.05,-83.258,1435.05,-80.908,1435.05,-81.798,1435.05,-81.429,1435.05,-79.84,1435.05,-79.848,1435.05,-80.829,1435.05,-85.634,1435.05,-92.447
1435.2,-79.932,1435.2,-84.315,1435.2,-78.354,1435.2,-88.233,1435.2,-83.658,1435.2,-210.0,1435.2,-78.787,1435.2,-85.199,1435.2,-86.14,1435.2,-90.412,1435.2,-83.492,1435.2,-92.829,1435.2,-82.408,1435.2,-82.163,1435.2,-84.399,1435.2,-84.481,1435.2,-86.535,1435.2,-81.61,1435.2,-80.652,1435.2,-80.885,1435.2,-84.896,1435.2,-80.935,1435.2,-83.761,1435.2,-87.502,1435.2,-86.693,1435.2,-84.16,1435.2,-80.432,1435.2,-83.707,1435.2,-83.339,1435.2,-85.542
1435.35,-82.411,1435.35,-80.522,1435.35,-84.718,1435.35,-84.89,1435.35,-81.319,1435.35,-74.464,1435.35,-81.078,1435.35,-80.952,1435.35,-83.798,1435.35,-87.764,1435.35,-85.266,1435.35,-80.196,1435.35,-80.587,1435.35,-82.271,1435.35,-81.141,1435.35,-81.897,1435.35,-81.156,1435.35,-79.646,1435.35,-83.096,1435.35,-85.36,1435.35,-87.577,1435.35,-82.02,1435.35,-79.103,1435.35,-81.641,1435.35,-79.13,1435.35,-85.899,1435.35,-210.0,1435.35,-90.303,1435.35,-82.656,1435.35,-87.355
1435.5,-81.346,1435.5,-82.524,1435.5,-88.532,1435.5,-82.664,1435.5,-84.068,1435.5,-77.985,1435.5,-83.452,1435.5,-81.978,1435.5,-81.441,1435.5,-83.778,1435.5,-82.084,1435.5,-82.71,1435.5,-82.095,1435.5,-83.229,1435.5,-85.711,1435.5,-87.689,1435.5,-80.611,1435.5,-81.748,1435.5,-80.642,1435.5,-81.881,1435.5,-90.168,1435.5,-79.809,1435.5,-82.277,1435.5,-85.3,1435.5,-82.053,1435.5,-84.336,1435.5,-79.719,1435.5,-79.963,1435.5,-82.091,1435.5,-78.289
1435.65,-82.854,1435.65,-86.412,1435.65,-83.03,1435.65,-85.351,1435.65,-83.89,1435.65,-210.0,1435.65,-81.128,1435.65,-85.595,1435.65,-86.51,1435.65,-93.084,1435.65,-81.996,1435.65,-81.439,1435.65,-80.342,1435.65,-83.219,1435.65,-84.991,1435.65,-81.398,1435.65,-81.617,1435.65,-81.626,1435.65,-79.675,1435.65,-80.773,1435.65,-82.622,1435.65,-81.353,1435.65,-81.254,1435.65,-85.481,1435.65,-81.383,1435.65,-79.796,1435.65,-80.234,1435.65,-81.555,1435.65,-79.571,1435.65,-82.586
1435.8,-81.097,1435.8,-83.594,1435.8,-80.809,1435.8,-81.742,1435.8,-80.737,1435.8,-70.99,1435.8,-81.59,1435.8,-80.727,1435.8,-81.419,1435.8,-89.04,1435.8,-210.0,1435.8,-83.71,1435.8,-94.268,1435.8,-82.205,1435.8,-83.845,1435.8,-83.297,1435.8,-81.67,1435.8,-88.671,1435.8,-81.937,1435.8,-80.391,1435.8,-80.723,1435.8,-86.559,1435.8,-87.492,1435.8,-78.281,1435.8,-83.429,1435.8,-83.33,1435.8,-80.228,1435.8,-210.0,1435.8,-84.148,1435.8,-82.819
1435.95,-88.063,1435.95,-81.462,1435.95,-82.244,1435.95,-80.655,1435.95,-83.51,1435.95,-210.0,1435.95,-90.672,1435.95,-83.489,1435.95,-80.55,1435.95,-81.632,1435.95,-83.595,1435.95,-80.247,1435.95,-80.021,1435.95,-85.508,1435.95,-85.172,1435.95,-83.318,1435.95,-81.546,1435.95,-80.154,1435.95,-84.324,1435.95,-81.74,1435.95,-85.448,1435.95,-81.667,1435.95,-81.822,1435.95,-80.953,1435.95,-81.238,1435.95,-83.823,1435.95,-85.597,1435.95,-82.212,1435.95,-80.668,1435.95,-87.752
1436.1,-82.341,1436.1,-82.601,1436.1,-80.696,1436.1,-210.0,1436.1,-82.79,1436.1,-70.7,1436.1,-82.717,1436.1,-83.103,1436.1,-92.809,1436.1,-81.743,1436.1,-83.16,1436.1,-81.545,1436.1,-82.158,1436.1,-82.897,1436.1,-80.35,1436.1,-86.379,1436.1,-82.204,1436.1,-82.943,1436.1,-84.213,1436.1,-80.36,1436.1,-82.664,1436.1,-81.302,1436.1,-81.861,1436.1,-80.233,1436.1,-88.61,1436.1,-83.516,1436.1,-78.543,1436.1,-82.476,1436.1,-83.335,1436.1,-80.985
1436.25,-80.693,1436.25,-82.134,1436.25,-82.298,1436.25,-83.172,1436.25,-81.218,1436.25,-69.481,1436.25,-79.7,1436.25,-83.086,1436.25,-85.258,1436.25,-84.156,1436.25,-90.172,1436.25,-86.092,1436.25,-210.0,1436.25,-84.339,1436.25,-84.356,1436.25,-83.705,1436.25,-83.184,1436.25,-79.349,1436.25,-81.991,1436.25,-84.662,1436.25,-93.115,1436.25,-82.754,1436.25,-85.796,1436.25,-81.218,1436.25,-81.757,1436.25,-84.276,1436.25,-82.213,1436.25,-81.968,1436.25,-84.157,1436.25,-83.043
1436.4,-81.421,1436.4,-86.341,1436.4,-81.597,1436.4,-79.402,1436.4,-86.277,1436.4,-210.0,1436.4,-88.399,1436.4,-82.875,1436.4,-81.97,1436.4,-83.674,1436.4,-80.533,1436.4,-81.312,1436.4,-81.057,1436.4,-81.342,1436.4,-87.561,1436.4,-83.101,1436.4,-81.829,1436.4,-84.946,1436.4,-81.393,1436.4,-80.89,1436.4,-80.929,1436.4,-84.203,1436.4,-80.685,1436.4,-81.441,1436.4,-79.45,1436.4,-84.643,1436.4,-80.644,1436.4,-81.404,1436.4,-98.055,1436.4,-83.312
1436.55,-82.246,1436.55,-79.91,1436.55,-80.316,1436.55,-87.919,1436.55,-81.806,1436.55,-210.0,1436.55,-81.771,1436.55,-84.064,1436.55,-90.324,1436.55,-86.334,1436.55,-83.286,1436.55,-78.086,1436.55,-86.088,1436.55,-80.579,1436.55,-81.821,1436.55,-84.475,1436.55,-80.672,1436.55,-80.733,1436.55,-80.484,1436.55,-81.711,1436.55,-80.31,1436.55,-81.075,1436.55,-79.571,1436.55,-81.936,1436.55,-85.587,1436.55,-79.712,1436.55,-86.743,1436.55,-83.318,1436.55,-84.051,1436.55,-82.747
1436.7,-88.426,1436.7,-85.439,1436.7,-80.896,1436.7,-82.443,1436.7,-82.137,1436.7,-76.796,1436.7,-80.483,1436.7,-83.753,1436.7,-80.44,1436.7,-84.586,1436.7,-82.899,1436.7,-80.75,1436.7,-80.907,1436.7,-82.771,1436.7,-80.827,1436.7,-82.614,1436.7,-84.84,1436.7,-86.771,1436.7,-83.692,1436.7,-80.135,1436.7,-81.839,1436.7,-86.141,1436.7,-80.316,1436.7,-80.611,1436.7,-80.573,1436.7,-81.527,1436.7,-81.83,1436.7,-82.957,1436.7,-86.138,1436.7,-79.287
1436.85,-79.935,1436.85,-82.617,1436.85,-80.718,1436.85,-210.0,1436.85,-79.386,1436.85,-76.34,1436.85,-83.172,1436.85,-84.412,1436.85,-80.044,1436.85,-210.0,1436.85,-83.973,1436.85,-81.679,1436.85,-86.51,1436.85,-81.199,1436.85,-79.965,1436.85,-83.286,1436.85,-81.88,1436.85,-80.468,1436.85,-79.456,1436.85,-81.52,1436.85,-89.418,1436.85,-80.261,1436.85,-82.8,1436.85,-82.685,1436.85,-82.366,1436.85,-88.443,1436.85,-81.013,1436.85,-80.819,1436.85,-81.974,1436.85,-93.378
1437.0,-82.966,1437.0,-82.158,1437.0,-80.147,1437.0,-80.035,1437.0,-83.149,1437.0,-210.0,1437.0,-80.976,1437.0,-82.406,1437.0,-92.473,1437.0,-82.116,1437.0,-81.749,1437.0,-82.13,1437.0,-81.664,1437.0,-82.928,1437.0,-85.482,1437.0,-83.054,1437.0,-81.164,1437.0,-83.65,1437.0,-80.325,1437.0,-84.228,1437.0,-80.394,1437.0,-85.038,1437.0,-80.316,1437.0,-82.485,1437.0,-81.072,1437.0,-82.355,1437.0,-80.123,1437.0,-84.295,1437.0,-79.272,1437.0,-81.35
1437.15,-82.534,1437.15,-83.375,1437.15,-82.157,1437.15,-83.978,1437.15,-85.287,1437.15,-210.0,1437.15,-90.151,1437.15,-83.432,1437.15,-91.247,1437.15,-85.412,1437.15,-81.129,1437.15,-81.028,1437.15,-84.412,1437.15,-81.163,1437.15,-80.931,1437.15,-81.202,1437.15,-81.351,1437.15,-84.937,1437.15,-80.553,1437.15,-84.711,1437.15,-83.31,1437.15,-81.544,1437.15,-78.907,1437.15,-82.031,1437.15,-81.134,1437.15,-81.467,1437.15,-83.529,1437.15,-79.95,1437.15,-83.81,1437.15,-83.097
1437.3,-81.318,1437.3,-84.028,1437.3,-80.724,1437.3,-83.752,1437.3,-79.957,1437.3,-69.351,1437.3,-80.279,1437.3,-81.511,1437.3,-93.784,1437.3,-81.455,1437.3,-82.309,1437.3,-84.702,1437.3,-83.817,1437.3,-82.841,1437.3,-81.085,1437.3,-81.429,1437.3,-82.247,1437.3,-82.597,1437.3,-86.219,1437.3,-86.136,1437.3,-81.045,1437.3,-81.547,1437.3,-80.733,1437.3,-80.592,1437.3,-80.192,1437.3,-79.538,1437.3,-80.195,1437.3,-83.487,1437.3,-79.597,1437.3,-79.522
1437.45,-81.401,1437.45,-85.329,1437.45,-80.991,1437.45,-93.775,1437.45,-81.952,1437.45,-74.787,1437.45,-83.925,1437.45,-81.479,1437.45,-79.893,1437.45,-82.651,1437.45,-82.019,1437.45,-83.329,1437.45,-82.097,1437.45,-84.043,1437.45,-85.063,1437.45,-82.17,1437.45,-84.08,1437.45,-81.146,1437.45,-83.059,1437.45,-82.133,1437.45,-83.127,1437.45,-83.878,1437.45,-80.173,1437.45,-82.646,1437.45,-83.545,1437.45,-82.375,1437.45,-210.0,1437.45,-80.629,1437.45,-83.855,1437.45,-82.067
1437.6,-82.081,1437.6,-83.825,1437.6,-79.867,1437.6,-81.353,1437.6,-82.526,1437.6,-70.292,1437.6,-79.482,1437.6,-84.703,1437.6,-210.0,1437.6,-85.683,1437.6,-83.859,1437.6,-79.356,1437.6,-80.954,1437.6,-84.034,1437.6,-80.732,1437.6,-81.896,1437.6,-86.21,1437.6,-82.981,1437.6,-82.835,1437.6,-86.848,1437.6,-81.092,1437.6,-92.286,1437.6,-84.784,1437.6,-80.902,1437.6,-79.887,1437.6,-82.795,1437.6,-81.142,1437.6,-84.106,1437.6,-83.264,1437.6,-81.376
